Date_UTC,Extent,IAGA,GEOLON,GEOLAT,MAGON,MAGLAT,MLT,MCOLAT,IGRF_DECL,SZA,dbn_nez,dbe_nez,dbz_nez,dbn_geo,dbe_geo,dbz_geo
2008-01-01T14:44:00,60,MGD,150.86,59.97,-139.71,54.14,0.92,35.86,-11.12,142.25,-6.1,-9.8,1.2,-7.9,-8.5,1.2
2008-01-01T14:45:00,60,MGD,150.86,59.97,-139.71,54.14,0.94,35.86,-11.12,142.21,-5.8,-10.0,1.1,-7.7,-8.7,1.1
2008-01-01T14:46:00,60,MGD,150.86,59.97,-139.71,54.14,0.95,35.86,-11.12,142.18,-5.3,-10.5,1.1,-7.3,-9.3,1.1
2008-01-01T14:47:00,60,MGD,150.86,59.97,-139.71,54.14,0.97,35.86,-11.12,142.14,-5.0,-10.9,1.1,-7.1,-9.8,1.1
2008-01-01T14:48:00,60,MGD,150.86,59.97,-139.71,54.14,0.98,35.86,-11.12,142.10,-4.6,-11.3,1.1,-6.7,-10.2,1.1
2008-01-01T14:49:00,60,MGD,150.86,59.97,-139.71,54.14,1.00,35.86,-11.12,142.06,-4.0,-11.4,1.2,-6.2,-10.5,1.2
2008-01-01T14:50:00,60,MGD,150.86,59.97,-139.71,54.14,1.01,35.86,-11.12,142.02,-4.0,-11.5,1.1,-6.2,-10.5,1.1
2008-01-01T14:51:00,60,MGD,150.86,59.97,-139.71,54.14,1.03,35.86,-11.12,141.98,-4.0,-11.3,1.1,-6.1,-10.3,1.1
2008-01-01T14:52:00,60,MGD,150.86,59.97,-139.71,54.14,1.04,35.86,-11.12,141.94,-3.9,-11.0,1.1,-6.0,-10.1,1.1
2008-01-01T14:53:00,60,MGD,150.86,59.97,-139.71,54.14,1.06,35.86,-11.12,141.89,-3.8,-11.4,0.9,-6.0,-10.5,0.9
2008-01-01T14:54:00,60,MGD,150.86,59.97,-139.71,54.14,1.07,35.86,-11.12,141.85,-3.9,-11.2,0.8,-6.0,-10.3,0.8
2008-01-01T14:55:00,60,MGD,150.86,59.97,-139.71,54.14,1.09,35.86,-11.12,141.81,-3.8,-10.6,0.8,-5.8,-9.7,0.8
2008-01-01T14:56:00,60,MGD,150.86,59.97,-139.71,54.14,1.10,35.86,-11.12,141.76,-3.5,-10.2,1.1,-5.4,-9.4,1.1
2008-01-01T14:57:00,60,MGD,150.86,59.97,-139.71,54.14,1.12,35.86,-11.12,141.72,-4.2,-10.2,0.8,-6.1,-9.2,0.8
2008-01-01T14:58:00,60,MGD,150.86,59.97,-139.71,54.14,1.13,35.86,-11.12,141.67,-4.4,-9.7,0.6,-6.2,-8.7,0.6
2008-01-01T14:59:00,60,MGD,150.86,59.97,-139.71,54.14,1.15,35.86,-11.12,141.62,-4.3,-9.2,0.9,-6.0,-8.2,0.9
2008-01-01T15:00:00,60,MGD,150.86,59.97,-139.71,54.14,1.16,35.86,-11.12,141.58,-5.1,-9.0,0.6,-6.7,-7.9,0.6
2008-01-01T15:01:00,60,MGD,150.86,59.97,-139.71,54.14,1.18,35.86,-11.12,141.53,-5.4,-8.5,0.5,-6.9,-7.3,0.5
2008-01-01T15:02:00,60,MGD,150.86,59.97,-139.71,54.14,1.19,35.86,-11.12,141.48,-5.5,-8.0,0.7,-6.9,-6.8,0.7
2008-01-01T15:03:00,60,MGD,150.86,59.97,-139.71,54.14,1.21,35.86,-11.12,141.43,-6.0,-7.9,0.5,-7.4,-6.6,0.5
2008-01-01T15:04:00,60,MGD,150.86,59.97,-139.71,54.14,1.22,35.86,-11.12,141.38,-6.4,-7.7,0.3,-7.8,-6.4,0.3
2008-01-01T15:05:00,60,MGD,150.86,59.97,-139.71,54.14,1.24,35.86,-11.12,141.33,-6.5,-7.5,0.2,-7.8,-6.1,0.2
2008-01-01T15:06:00,60,MGD,150.86,59.97,-139.71,54.14,1.25,35.86,-11.12,141.27,-6.4,-7.0,0.4,-7.6,-5.7,0.4
2008-01-01T15:07:00,60,MGD,150.86,59.97,-139.71,54.14,1.26,35.86,-11.12,141.22,-6.4,-6.8,0.5,-7.6,-5.5,0.5
2008-01-01T15:08:00,60,MGD,150.86,59.97,-139.71,54.14,1.28,35.86,-11.12,141.17,nan,nan,nan,nan,nan,nan
2008-01-01T15:09:00,60,MGD,150.86,59.97,-139.71,54.14,1.29,35.86,-11.12,141.11,nan,nan,nan,nan,nan,nan
2008-01-01T15:10:00,60,MGD,150.86,59.97,-139.71,54.14,1.31,35.86,-11.12,141.06,nan,nan,nan,nan,nan,nan
2008-01-01T15:11:00,60,MGD,150.86,59.97,-139.71,54.14,1.32,35.86,-11.12,141.00,nan,nan,nan,nan,nan,nan
2008-01-01T15:12:00,60,MGD,150.86,59.97,-139.71,54.14,1.34,35.86,-11.12,140.95,nan,nan,nan,nan,nan,nan
2008-01-01T15:13:00,60,MGD,150.86,59.97,-139.71,54.14,1.35,35.86,-11.12,140.89,nan,nan,nan,nan,nan,nan
2008-01-01T15:14:00,60,MGD,150.86,59.97,-139.71,54.14,1.37,35.86,-11.12,140.83,-6.0,-7.3,0.3,-7.3,-6.0,0.3
2008-01-01T15:15:00,60,MGD,150.86,59.97,-139.71,54.14,1.38,35.86,-11.12,140.77,-5.8,-7.5,0.3,-7.2,-6.3,0.3
2008-01-01T15:16:00,60,MGD,150.86,59.97,-139.71,54.14,1.40,35.86,-11.12,140.72,-5.1,-7.4,0.5,-6.5,-6.2,0.5
2008-01-01T15:17:00,60,MGD,150.86,59.97,-139.71,54.14,1.41,35.86,-11.12,140.66,-4.8,-7.9,0.6,-6.2,-6.8,0.6
2008-01-01T15:18:00,60,MGD,150.86,59.97,-139.71,54.14,1.42,35.86,-11.12,140.60,-5.2,-8.5,0.4,-6.8,-7.3,0.4
2008-01-01T15:19:00,60,MGD,150.86,59.97,-139.71,54.14,1.44,35.86,-11.12,140.54,-5.9,-8.4,0.3,-7.4,-7.1,0.3
2008-01-01T15:20:00,60,MGD,150.86,59.97,-139.71,54.14,1.45,35.86,-11.12,140.47,-5.9,-8.3,0.4,-7.4,-7.0,0.4
2008-01-01T15:21:00,60,MGD,150.86,59.97,-139.71,54.14,1.47,35.86,-11.12,140.41,-5.8,-8.2,0.6,-7.3,-6.9,0.6
2008-01-01T15:22:00,60,MGD,150.86,59.97,-139.71,54.14,1.48,35.86,-11.12,140.35,-6.0,-8.6,0.4,-7.5,-7.2,0.4
2008-01-01T15:23:00,60,MGD,150.86,59.97,-139.71,54.14,1.50,35.86,-11.12,140.28,-6.0,-8.8,0.2,-7.6,-7.4,0.2
2008-01-01T15:24:00,60,MGD,150.86,59.97,-139.71,54.14,1.51,35.86,-11.12,140.22,-5.4,-8.8,0.4,-7.0,-7.6,0.4
2008-01-01T15:25:00,60,MGD,150.86,59.97,-139.71,54.14,1.52,35.86,-11.12,140.16,-4.7,-9.4,0.6,-6.4,-8.3,0.6
2008-01-01T15:26:00,60,MGD,150.86,59.97,-139.71,54.14,1.54,35.86,-11.12,140.09,-4.1,-10.0,0.6,-5.9,-9.0,0.6
2008-01-01T15:27:00,60,MGD,150.86,59.97,-139.71,54.14,1.55,35.86,-11.12,140.02,-4.1,-10.5,0.7,-6.0,-9.5,0.7
2008-01-01T15:28:00,60,MGD,150.86,59.97,-139.71,54.14,1.57,35.86,-11.12,139.96,-3.6,-10.8,0.7,-5.6,-9.9,0.7
2008-01-01T15:29:00,60,MGD,150.86,59.97,-139.71,54.14,1.58,35.86,-11.12,139.89,-3.2,-11.3,0.7,-5.3,-10.5,0.7
2008-01-01T15:30:00,60,MGD,150.86,59.97,-139.71,54.14,1.59,35.86,-11.12,139.82,-3.0,-11.8,0.8,-5.2,-11.0,0.8
2008-01-01T15:31:00,60,MGD,150.86,59.97,-139.71,54.14,1.61,35.86,-11.12,139.75,-3.1,-12.3,0.7,-5.4,-11.5,0.7
2008-01-01T15:32:00,60,MGD,150.86,59.97,-139.71,54.14,1.62,35.86,-11.12,139.68,-3.3,-12.1,0.6,-5.5,-11.2,0.6
2008-01-01T15:33:00,60,MGD,150.86,59.97,-139.71,54.14,1.64,35.86,-11.12,139.61,-3.6,-11.9,0.6,-5.8,-11.0,0.6
2008-01-01T15:34:00,60,MGD,150.86,59.97,-139.71,54.14,1.65,35.86,-11.12,139.54,-3.7,-12.1,0.6,-5.9,-11.2,0.6
2008-01-01T15:35:00,60,MGD,150.86,59.97,-139.71,54.14,1.67,35.86,-11.12,139.47,-3.9,-12.0,0.5,-6.1,-11.0,0.5
2008-01-01T15:36:00,60,MGD,150.86,59.97,-139.71,54.14,1.68,35.86,-11.12,139.40,-4.0,-11.9,0.5,-6.2,-10.9,0.5
2008-01-01T15:37:00,60,MGD,150.86,59.97,-139.71,54.14,1.69,35.86,-11.12,139.33,-4.5,-11.6,0.5,-6.6,-10.5,0.5
2008-01-01T15:38:00,60,MGD,150.86,59.97,-139.71,54.14,1.71,35.86,-11.12,139.25,-5.0,-11.2,0.3,-7.1,-10.0,0.3
2008-01-01T15:39:00,60,MGD,150.86,59.97,-139.71,54.14,1.72,35.86,-11.12,139.18,-5.4,-10.5,0.3,-7.4,-9.3,0.3
2008-01-01T15:40:00,60,MGD,150.86,59.97,-139.71,54.14,1.74,35.86,-11.12,139.11,-5.3,-10.0,0.3,-7.2,-8.8,0.3
2008-01-01T15:41:00,60,MGD,150.86,59.97,-139.71,54.14,1.75,35.86,-11.12,139.03,-5.6,-9.7,0.2,-7.4,-8.4,0.2
2008-01-01T15:42:00,60,MGD,150.86,59.97,-139.71,54.14,1.76,35.86,-11.12,138.96,-5.8,-9.1,0.3,-7.5,-7.8,0.3
2008-01-01T15:43:00,60,MGD,150.86,59.97,-139.71,54.14,1.78,35.86,-11.12,138.88,-5.8,-8.6,0.3,-7.4,-7.3,0.3
2008-01-01T15:44:00,60,MGD,150.86,59.97,-139.71,54.14,1.79,35.86,-11.12,138.81,-5.9,-8.0,0.3,-7.4,-6.7,0.3
2008-01-01T15:45:00,60,MGD,150.86,59.97,-139.71,54.14,1.80,35.86,-11.12,138.73,-5.8,-7.7,0.3,-7.2,-6.5,0.3
2008-01-01T15:46:00,60,MGD,150.86,59.97,-139.71,54.14,1.82,35.86,-11.12,138.65,-6.1,-7.3,0.3,-7.4,-6.0,0.3
2008-01-01T15:47:00,60,MGD,150.86,59.97,-139.71,54.14,1.83,35.86,-11.12,138.57,-5.7,-6.9,0.3,-7.0,-5.7,0.3
2008-01-01T15:48:00,60,MGD,150.86,59.97,-139.71,54.14,1.85,35.86,-11.12,138.49,-5.8,-6.7,0.3,-7.0,-5.5,0.3
2008-01-01T15:49:00,60,MGD,150.86,59.97,-139.71,54.14,1.86,35.86,-11.12,138.41,-5.9,-6.5,0.3,-7.1,-5.2,0.3
2008-01-01T15:50:00,60,MGD,150.86,59.97,-139.71,54.14,1.87,35.86,-11.12,138.33,-5.9,-6.2,0.4,-7.0,-4.9,0.4
2008-01-01T15:51:00,60,MGD,150.86,59.97,-139.71,54.14,1.89,35.86,-11.12,138.25,-5.7,-5.9,0.4,-6.7,-4.7,0.4
2008-01-01T15:52:00,60,MGD,150.86,59.97,-139.71,54.14,1.90,35.86,-11.12,138.17,-5.6,-6.2,0.4,-6.7,-5.0,0.4
2008-01-01T15:53:00,60,MGD,150.86,59.97,-139.71,54.14,1.91,35.86,-11.12,138.09,-5.8,-6.1,0.4,-6.9,-4.8,0.4
2008-01-01T15:54:00,60,MGD,150.86,59.97,-139.71,54.14,1.93,35.86,-11.12,138.01,-5.6,-6.2,0.5,-6.7,-5.0,0.5
2008-01-01T15:55:00,60,MGD,150.86,59.97,-139.71,54.14,1.94,35.86,-11.12,137.93,-5.5,-7.0,0.5,-6.8,-5.8,0.5
2008-01-01T15:56:00,60,MGD,150.86,59.97,-139.71,54.14,1.96,35.86,-11.12,137.84,-5.3,-7.6,0.6,-6.7,-6.4,0.6
2008-01-01T15:57:00,60,MGD,150.86,59.97,-139.71,54.14,1.97,35.86,-11.12,137.76,-5.0,-8.1,0.7,-6.5,-7.0,0.7
2008-01-01T15:58:00,60,MGD,150.86,59.97,-139.71,54.14,1.98,35.86,-11.12,137.68,-5.0,-8.5,0.7,-6.6,-7.4,0.7
2008-01-01T15:59:00,60,MGD,150.86,59.97,-139.71,54.14,2.00,35.86,-11.12,137.59,-4.8,-9.3,0.8,-6.5,-8.2,0.8
2008-01-01T16:00:00,60,MGD,150.86,59.97,-139.71,54.14,2.01,35.86,-11.12,137.51,-4.2,-10.2,0.9,-6.1,-9.2,0.9
2008-01-01T16:01:00,60,MGD,150.86,59.97,-139.71,54.14,2.02,35.86,-11.12,137.42,-3.9,-11.4,1.0,-6.0,-10.5,1.0
2008-01-01T16:02:00,60,MGD,150.86,59.97,-139.71,54.14,2.04,35.86,-11.12,137.34,-3.6,-11.7,1.0,-5.8,-10.8,1.0
2008-01-01T16:03:00,60,MGD,150.86,59.97,-139.71,54.14,2.05,35.86,-11.12,137.25,-3.6,-12.1,1.1,-5.9,-11.2,1.1
2008-01-01T16:04:00,60,MGD,150.86,59.97,-139.71,54.14,2.07,35.86,-11.12,137.16,-3.5,-12.6,1.1,-5.9,-11.7,1.1
2008-01-01T16:05:00,60,MGD,150.86,59.97,-139.71,54.14,2.08,35.86,-11.12,137.08,-3.7,-13.1,1.1,-6.2,-12.1,1.1
2008-01-01T16:06:00,60,MGD,150.86,59.97,-139.71,54.14,2.09,35.86,-11.12,136.99,-3.7,-13.0,1.1,-6.1,-12.0,1.1
2008-01-01T16:07:00,60,MGD,150.86,59.97,-139.71,54.14,2.11,35.86,-11.12,136.90,-3.2,-13.0,1.2,-5.7,-12.1,1.2
2008-01-01T16:08:00,60,MGD,150.86,59.97,-139.71,54.14,2.12,35.86,-11.12,136.81,-2.9,-12.8,1.2,-5.3,-12.0,1.2
2008-01-01T16:09:00,60,MGD,150.86,59.97,-139.71,54.14,2.13,35.86,-11.12,136.72,-2.8,-13.0,1.1,-5.3,-12.2,1.1
2008-01-01T16:10:00,60,MGD,150.86,59.97,-139.71,54.14,2.15,35.86,-11.12,136.63,-2.9,-13.0,1.0,-5.4,-12.2,1.0
2008-01-01T16:11:00,60,MGD,150.86,59.97,-139.71,54.14,2.16,35.86,-11.12,136.54,-2.9,-12.3,1.1,-5.2,-11.5,1.1
2008-01-01T16:12:00,60,MGD,150.86,59.97,-139.71,54.14,2.17,35.86,-11.12,136.45,-2.8,-11.6,1.2,-5.0,-10.8,1.2
2008-01-01T16:13:00,60,MGD,150.86,59.97,-139.71,54.14,2.19,35.86,-11.12,136.36,-2.5,-11.3,1.2,-4.7,-10.6,1.2
2008-01-01T16:14:00,60,MGD,150.86,59.97,-139.71,54.14,2.20,35.86,-11.12,136.27,-2.6,-11.3,1.1,-4.8,-10.6,1.1
2008-01-01T16:15:00,60,MGD,150.86,59.97,-139.71,54.14,2.21,35.86,-11.12,136.17,-2.4,-11.0,1.0,-4.5,-10.3,1.0
2008-01-01T16:16:00,60,MGD,150.86,59.97,-139.71,54.14,2.23,35.86,-11.12,136.08,-2.3,-11.1,1.1,-4.4,-10.5,1.1
2008-01-01T16:17:00,60,MGD,150.86,59.97,-139.71,54.14,2.24,35.86,-11.12,135.99,-2.3,-10.8,1.2,-4.4,-10.2,1.2
2008-01-01T16:18:00,60,MGD,150.86,59.97,-139.71,54.14,2.26,35.86,-11.12,135.89,-2.5,-10.8,1.0,-4.6,-10.1,1.0
2008-01-01T16:19:00,60,MGD,150.86,59.97,-139.71,54.14,2.27,35.86,-11.12,135.80,-2.7,-10.4,1.1,-4.7,-9.7,1.1
2008-01-01T16:20:00,60,MGD,150.86,59.97,-139.71,54.14,2.28,35.86,-11.12,135.71,-2.7,-10.1,1.0,-4.6,-9.3,1.0
2008-01-01T16:21:00,60,MGD,150.86,59.97,-139.71,54.14,2.30,35.86,-11.12,135.61,-2.5,-9.9,1.0,-4.4,-9.2,1.0
2008-01-01T16:22:00,60,MGD,150.86,59.97,-139.71,54.14,2.31,35.86,-11.12,135.52,-2.3,-9.8,1.2,-4.2,-9.1,1.2
2008-01-01T16:23:00,60,MGD,150.86,59.97,-139.71,54.14,2.32,35.86,-11.12,135.42,-2.3,-9.7,1.1,-4.1,-9.1,1.1
2008-01-01T16:24:00,60,MGD,150.86,59.97,-139.71,54.14,2.34,35.86,-11.12,135.32,-2.3,-9.6,1.0,-4.1,-9.0,1.0
2008-01-01T16:25:00,60,MGD,150.86,59.97,-139.71,54.14,2.35,35.86,-11.12,135.23,-2.2,-9.7,1.1,-4.0,-9.1,1.1
2008-01-01T16:26:00,60,MGD,150.86,59.97,-139.71,54.14,2.36,35.86,-11.12,135.13,-2.0,-9.4,1.3,-3.7,-8.8,1.3
2008-01-01T16:27:00,60,MGD,150.86,59.97,-139.71,54.14,2.38,35.86,-11.12,135.03,-1.9,-9.1,1.1,-3.6,-8.6,1.1
2008-01-01T16:28:00,60,MGD,150.86,59.97,-139.71,54.14,2.39,35.86,-11.12,134.94,-2.1,-8.9,1.1,-3.7,-8.4,1.1
2008-01-01T16:29:00,60,MGD,150.86,59.97,-139.71,54.14,2.40,35.86,-11.12,134.84,-2.2,-8.6,1.1,-3.8,-8.0,1.1
2008-01-01T16:30:00,60,MGD,150.86,59.97,-139.71,54.14,2.42,35.86,-11.12,134.74,-2.1,-7.8,1.2,-3.5,-7.3,1.2
2008-01-01T16:31:00,60,MGD,150.86,59.97,-139.71,54.14,2.43,35.86,-11.12,134.64,-2.1,-7.6,1.1,-3.5,-7.1,1.1
2008-01-01T16:32:00,60,MGD,150.86,59.97,-139.71,54.14,2.44,35.86,-11.12,134.54,-2.4,-7.5,0.9,-3.8,-6.9,0.9
2008-01-01T16:33:00,60,MGD,150.86,59.97,-139.71,54.14,2.46,35.86,-11.12,134.44,nan,nan,nan,nan,nan,nan
2008-01-01T16:34:00,60,MGD,150.86,59.97,-139.71,54.14,2.47,35.86,-11.12,134.34,nan,nan,nan,nan,nan,nan
2008-01-01T16:35:00,60,MGD,150.86,59.97,-139.71,54.14,2.48,35.86,-11.12,134.24,nan,nan,nan,nan,nan,nan
2008-01-01T16:36:00,60,MGD,150.86,59.97,-139.71,54.14,2.50,35.86,-11.12,134.14,nan,nan,nan,nan,nan,nan
2008-01-01T16:37:00,60,MGD,150.86,59.97,-139.71,54.14,2.51,35.86,-11.12,134.04,-2.4,-7.2,1.2,-3.7,-6.6,1.2
2008-01-01T16:38:00,60,MGD,150.86,59.97,-139.71,54.14,2.53,35.86,-11.12,133.94,-2.4,-7.2,1.1,-3.8,-6.6,1.1
2008-01-01T16:39:00,60,MGD,150.86,59.97,-139.71,54.14,2.54,35.86,-11.12,133.83,-2.2,-7.2,1.3,-3.6,-6.7,1.3
2008-01-01T16:40:00,60,MGD,150.86,59.97,-139.71,54.14,2.55,35.86,-11.12,133.73,-2.3,-7.1,1.4,-3.7,-6.5,1.4
2008-01-01T16:41:00,60,MGD,150.86,59.97,-139.71,54.14,2.57,35.86,-11.12,133.63,-2.4,-7.0,1.4,-3.7,-6.4,1.4
2008-01-01T16:42:00,60,MGD,150.86,59.97,-139.71,54.14,2.58,35.86,-11.12,133.53,-2.6,-7.2,1.2,-4.0,-6.6,1.2
2008-01-01T16:43:00,60,MGD,150.86,59.97,-139.71,54.14,2.59,35.86,-11.12,133.42,-2.9,-7.2,1.3,-4.3,-6.5,1.3
2008-01-01T16:44:00,60,MGD,150.86,59.97,-139.71,54.14,2.61,35.86,-11.12,133.32,-2.7,-6.8,1.2,-4.0,-6.1,1.2
2008-01-01T16:45:00,60,MGD,150.86,59.97,-139.71,54.14,2.62,35.86,-11.12,133.22,-3.2,-7.1,1.2,-4.6,-6.3,1.2
2008-01-01T16:46:00,60,MGD,150.86,59.97,-139.71,54.14,2.63,35.86,-11.12,133.11,-3.0,-6.8,1.3,-4.2,-6.1,1.3
2008-01-01T16:47:00,60,MGD,150.86,59.97,-139.71,54.14,2.65,35.86,-11.12,133.01,-3.1,-6.9,1.2,-4.3,-6.2,1.2
2008-01-01T16:48:00,60,MGD,150.86,59.97,-139.71,54.14,2.66,35.86,-11.12,132.90,-3.1,-6.9,1.3,-4.3,-6.2,1.3
2008-01-01T16:49:00,60,MGD,150.86,59.97,-139.71,54.14,2.67,35.86,-11.12,132.80,-3.3,-7.0,1.2,-4.6,-6.2,1.2
2008-01-01T16:50:00,60,MGD,150.86,59.97,-139.71,54.14,2.69,35.86,-11.12,132.69,-3.0,-7.0,1.3,-4.3,-6.3,1.3
2008-01-01T16:51:00,60,MGD,150.86,59.97,-139.71,54.14,2.70,35.86,-11.12,132.58,-3.3,-7.2,1.4,-4.6,-6.5,1.4
2008-01-01T16:52:00,60,MGD,150.86,59.97,-139.71,54.14,2.71,35.86,-11.12,132.48,-3.1,-6.9,1.3,-4.4,-6.2,1.3
2008-01-01T16:53:00,60,MGD,150.86,59.97,-139.71,54.14,2.73,35.86,-11.12,132.37,-2.9,-7.1,1.5,-4.2,-6.5,1.5
2008-01-01T16:54:00,60,MGD,150.86,59.97,-139.71,54.14,2.74,35.86,-11.12,132.26,-3.1,-7.2,1.3,-4.4,-6.4,1.3
2008-01-01T16:55:00,60,MGD,150.86,59.97,-139.71,54.14,2.76,35.86,-11.12,132.16,-3.0,-7.0,1.5,-4.3,-6.3,1.5
2008-01-01T16:56:00,60,MGD,150.86,59.97,-139.71,54.14,2.77,35.86,-11.12,132.05,-2.8,-7.4,1.4,-4.2,-6.7,1.4
2008-01-01T16:57:00,60,MGD,150.86,59.97,-139.71,54.14,2.78,35.86,-11.12,131.94,-2.7,-7.8,1.6,-4.2,-7.1,1.6
2008-01-01T16:58:00,60,MGD,150.86,59.97,-139.71,54.14,2.80,35.86,-11.12,131.83,-2.7,-8.3,1.4,-4.3,-7.6,1.4
2008-01-01T16:59:00,60,MGD,150.86,59.97,-139.71,54.14,2.81,35.86,-11.12,131.73,-2.7,-8.1,1.6,-4.2,-7.4,1.6
2008-01-01T17:00:00,60,MGD,150.86,59.97,-139.71,54.14,2.82,35.86,-11.12,131.62,-2.8,-7.9,1.6,-4.3,-7.2,1.6
2008-01-01T17:01:00,60,MGD,150.86,59.97,-139.71,54.14,2.84,35.86,-11.12,131.51,-3.1,-7.9,1.5,-4.6,-7.2,1.5
2008-01-01T17:02:00,60,MGD,150.86,59.97,-139.71,54.14,2.85,35.86,-11.12,131.40,-3.2,-7.4,1.6,-4.6,-6.7,1.6
2008-01-01T17:03:00,60,MGD,150.86,59.97,-139.71,54.14,2.86,35.86,-11.12,131.29,-3.8,-7.0,1.5,-5.0,-6.2,1.5
2008-01-01T17:04:00,60,MGD,150.86,59.97,-139.71,54.14,2.88,35.86,-11.12,131.18,-3.9,-6.9,1.4,-5.1,-6.1,1.4
2008-01-01T17:05:00,60,MGD,150.86,59.97,-139.71,54.14,2.89,35.86,-11.12,131.07,-3.9,-6.6,1.4,-5.1,-5.7,1.4
2008-01-01T17:06:00,60,MGD,150.86,59.97,-139.71,54.14,2.91,35.86,-11.12,130.96,-4.1,-6.2,1.5,-5.2,-5.3,1.5
2008-01-01T17:07:00,60,MGD,150.86,59.97,-139.71,54.14,2.92,35.86,-11.12,130.85,-4.2,-5.8,1.3,-5.2,-4.9,1.3
2008-01-01T17:08:00,60,MGD,150.86,59.97,-139.71,54.14,2.93,35.86,-11.12,130.74,-4.0,-5.7,1.5,-5.0,-4.8,1.5
2008-01-01T17:09:00,60,MGD,150.86,59.97,-139.71,54.14,2.95,35.86,-11.12,130.62,-4.2,-5.1,1.5,-5.1,-4.2,1.5
2008-01-01T17:10:00,60,MGD,150.86,59.97,-139.71,54.14,2.96,35.86,-11.12,130.51,-4.0,-5.2,1.5,-4.9,-4.3,1.5
2008-01-01T17:11:00,60,MGD,150.86,59.97,-139.71,54.14,2.97,35.86,-11.12,130.40,-3.9,-5.1,1.4,-4.8,-4.3,1.4
2008-01-01T17:12:00,60,MGD,150.86,59.97,-139.71,54.14,2.99,35.86,-11.12,130.29,-3.5,-5.1,1.6,-4.4,-4.3,1.6
2008-01-01T17:13:00,60,MGD,150.86,59.97,-139.71,54.14,3.00,35.86,-11.12,130.18,-3.9,-5.3,1.6,-4.9,-4.5,1.6
2008-01-01T17:14:00,60,MGD,150.86,59.97,-139.71,54.14,3.02,35.86,-11.12,130.06,-3.6,-5.1,1.5,-4.5,-4.3,1.5
2008-01-01T17:15:00,60,MGD,150.86,59.97,-139.71,54.14,3.03,35.86,-11.12,129.95,-3.5,-5.1,1.5,-4.5,-4.4,1.5
2008-01-01T17:16:00,60,MGD,150.86,59.97,-139.71,54.14,3.04,35.86,-11.12,129.84,-3.3,-5.1,1.7,-4.3,-4.4,1.7
2008-01-01T17:17:00,60,MGD,150.86,59.97,-139.71,54.14,3.06,35.86,-11.12,129.72,-3.5,-5.1,1.6,-4.5,-4.3,1.6
2008-01-01T17:18:00,60,MGD,150.86,59.97,-139.71,54.14,3.07,35.86,-11.12,129.61,-3.5,-4.9,1.5,-4.4,-4.1,1.5
2008-01-01T17:19:00,60,MGD,150.86,59.97,-139.71,54.14,3.09,35.86,-11.12,129.50,-3.5,-4.8,1.7,-4.3,-4.0,1.7
2008-01-01T17:20:00,60,MGD,150.86,59.97,-139.71,54.14,3.10,35.86,-11.12,129.38,-3.7,-4.4,1.6,-4.4,-3.6,1.6
2008-01-01T17:21:00,60,MGD,150.86,59.97,-139.71,54.14,3.11,35.86,-11.12,129.27,-4.0,-4.1,1.5,-4.7,-3.2,1.5
2008-01-01T17:22:00,60,MGD,150.86,59.97,-139.71,54.14,3.13,35.86,-11.12,129.15,-3.7,-4.0,1.6,-4.4,-3.2,1.6
2008-01-01T17:23:00,60,MGD,150.86,59.97,-139.71,54.14,3.14,35.86,-11.12,129.04,-3.4,-4.3,1.7,-4.1,-3.6,1.7
2008-01-01T17:24:00,60,MGD,150.86,59.97,-139.71,54.14,3.16,35.86,-11.12,128.92,-3.7,-4.5,1.6,-4.5,-3.7,1.6
2008-01-01T17:25:00,60,MGD,150.86,59.97,-139.71,54.14,3.17,35.86,-11.12,128.81,-3.9,-3.9,1.5,-4.6,-3.1,1.5
2008-01-01T17:26:00,60,MGD,150.86,59.97,-139.71,54.14,3.18,35.86,-11.12,128.69,-3.7,-3.6,1.6,-4.3,-2.9,1.6
2008-01-01T17:27:00,60,MGD,150.86,59.97,-139.71,54.14,3.20,35.86,-11.12,128.58,-3.6,-3.9,1.6,-4.3,-3.2,1.6
2008-01-01T17:28:00,60,MGD,150.86,59.97,-139.71,54.14,3.21,35.86,-11.12,128.46,-3.5,-3.4,1.5,-4.1,-2.7,1.5
2008-01-01T17:29:00,60,MGD,150.86,59.97,-139.71,54.14,3.23,35.86,-11.12,128.35,-3.5,-3.8,1.5,-4.2,-3.0,1.5
2008-01-01T17:30:00,60,MGD,150.86,59.97,-139.71,54.14,3.24,35.86,-11.12,128.23,-3.5,-3.8,1.6,-4.2,-3.0,1.6
2008-01-01T17:31:00,60,MGD,150.86,59.97,-139.71,54.14,3.25,35.86,-11.12,128.11,-3.0,-4.0,1.6,-3.7,-3.3,1.6
2008-01-01T17:32:00,60,MGD,150.86,59.97,-139.71,54.14,3.27,35.86,-11.12,128.00,-3.3,-4.5,1.6,-4.1,-3.8,1.6
2008-01-01T17:33:00,60,MGD,150.86,59.97,-139.71,54.14,3.28,35.86,-11.12,127.88,-3.4,-4.1,1.7,-4.2,-3.3,1.7
2008-01-01T17:34:00,60,MGD,150.86,59.97,-139.71,54.14,3.30,35.86,-11.12,127.76,-3.4,-4.2,1.6,-4.2,-3.5,1.6
2008-01-01T17:35:00,60,MGD,150.86,59.97,-139.71,54.14,3.31,35.86,-11.12,127.65,-3.4,-4.6,1.5,-4.2,-3.9,1.5
